MSA,year,code,count,count_patient,prevalence
31900,2017,M00-M99,4338,11455,0.3786992579659537
31900,2017,N00-N99,2232,11455,0.19484941073766915
31900,2017,O00-O9A,328,11455,0.02863378437363597
31900,2017,P00-P96,161,11455,0.014054997817546922
31900,2017,Q00-Q99,277,11455,0.024181580096027937
31900,2017,R00-R99,5735,11455,0.5006547359231777
31900,2017,S00-T88,2180,11455,0.19030990833697076
31900,2017,V00-Y99,641,11455,0.05595809690091663
31900,2017,Z00-Z99,8031,11455,0.7010912265386294
31900,2018,A00-B99,1417,10308,0.13746604578967792
31900,2018,C00-D49,1406,10308,0.1363989134652697
31900,2018,D50-D89,603,10308,0.05849825378346915
31900,2018,E00-E89,3395,10308,0.3293558401241754
31900,2018,F01-F99,2653,10308,0.25737291424136594
31900,2018,G00-G99,1959,10308,0.190046565774156
31900,2018,H00-H59,1237,10308,0.12000388048117967
31900,2018,H60-H95,1280,10308,0.12417539774932092
31900,2018,I00-I99,2618,10308,0.2539774932091579
31900,2018,J00-J99,3847,10308,0.37320527745440435
31900,2018,K00-K95,2051,10308,0.19897167248738842
31900,2018,L00-L99,2385,10308,0.23137369033760186
31900,2018,M00-M99,3966,10308,0.38474970896391153
31900,2018,N00-N99,2089,10308,0.2026581296080714
31900,2018,O00-O9A,290,10308,0.02813348855258052
31900,2018,P00-P96,132,10308,0.012805587892898719
31900,2018,Q00-Q99,259,10308,0.025126115638339153
31900,2018,R00-R99,5260,10308,0.5102832751261156
31900,2018,S00-T88,1940,10308,0.18820333721381452
31900,2018,V00-Y99,570,10308,0.05529685681024447
31900,2018,Z00-Z99,7359,10308,0.7139115250291036
31900,2019,A00-B99,1277,9181,0.13909160222198017
31900,2019,C00-D49,1312,9181,0.14290382311295066
31900,2019,D50-D89,596,9181,0.06491667574338307
31900,2019,E00-E89,3213,9181,0.3499618777910903
31900,2019,F01-F99,2599,9181,0.28308463130377953
31900,2019,G00-G99,1882,9181,0.2049885633373271
31900,2019,H00-H59,1096,9181,0.11937697418581854
31900,2019,H60-H95,1192,9181,0.12983335148676614
31900,2019,I00-I99,2446,9181,0.2664197799803943
31900,2019,J00-J99,3574,9181,0.3892822132665287
31900,2019,K00-K95,1936,9181,0.21087027556911012
31900,2019,L00-L99,2135,9181,0.23254547434919942
31900,2019,M00-M99,3528,9181,0.38427186580982464
31900,2019,N00-N99,1979,9181,0.21555386123515957
31900,2019,O00-O9A,270,9181,0.02940856115891515
31900,2019,P00-P96,121,9181,0.013179392223069382
31900,2019,Q00-Q99,250,9181,0.027230149221217734
31900,2019,R00-R99,4902,9181,0.5339287659296373
31900,2019,S00-T88,1805,9181,0.19660167737719203
31900,2019,V00-Y99,602,9181,0.0655701993246923
31900,2019,Z00-Z99,6822,9181,0.7430563119485895
31900,2020,A00-B99,1346,8290,0.1623642943305187
31900,2020,C00-D49,1102,8290,0.13293124246079613
31900,2020,D50-D89,540,8290,0.06513872135102533
31900,2020,E00-E89,2859,8290,0.3448733413751508
31900,2020,F01-F99,2400,8290,0.28950542822677927
31900,2020,G00-G99,1733,8290,0.20904704463208684
31900,2020,H00-H59,838,8290,0.10108564535585042
31900,2020,H60-H95,812,8290,0.09794933655006031
31900,2020,I00-I99,2133,8290,0.25729794933655004
31900,2020,J00-J99,2918,8290,0.35199034981905913
31900,2020,K00-K95,1537,8290,0.18540410132689988
31900,2020,L00-L99,1771,8290,0.21363088057901086
31900,2020,M00-M99,3047,8290,0.3675512665862485
31900,2020,N00-N99,1605,8290,0.19360675512665862
31900,2020,O00-O9A,253,8290,0.030518697225572978
31900,2020,P00-P96,102,8290,0.012303980699638117
31900,2020,Q00-Q99,193,8290,0.023281061519903497
31900,2020,R00-R99,4498,8290,0.5425814234016888
31900,2020,S00-T88,1403,8290,0.16924004825090472
31900,2020,U00-U85,336,8290,0.040530759951749096
31900,2020,V00-Y99,394,8290,0.04752714113389626
31900,2020,Z00-Z99,6624,8290,0.7990349819059107
31900,2021,A00-B99,1211,8356,0.14492580181905218
31900,2021,C00-D49,1111,8356,0.1329583532790809
31900,2021,D50-D89,603,8356,0.07216371469602681
31900,2021,E00-E89,2991,8356,0.35794638583054095
31900,2021,F01-F99,2549,8356,0.30505026328386786
31900,2021,G00-G99,1753,8356,0.2097893729056965
31900,2021,H00-H59,895,8356,0.10710866443274294
31900,2021,H60-H95,836,8356,0.10004786979415989
31900,2021,I00-I99,2151,8356,0.2574198180947822
31900,2021,J00-J99,2807,8356,0.3359262805169938
31900,2021,K00-K95,1585,8356,0.18968405935854477
31900,2021,L00-L99,1892,8356,0.22642412637625658
31900,2021,M00-M99,3169,8356,0.3792484442316898
31900,2021,N00-N99,1726,8356,0.20655816179990427
31900,2021,O00-O9A,253,8356,0.030277644806127334
31900,2021,P00-P96,137,8356,0.016395404499760652
31900,2021,Q00-Q99,212,8356,0.02537099090473911
31900,2021,R00-R99,4665,8356,0.5582814743896601
31900,2021,S00-T88,1467,8356,0.17556247008137865
31900,2021,U00-U85,952,8356,0.11393011010052657
31900,2021,V00-Y99,469,8356,0.05612733365246529
31900,2021,Z00-Z99,7110,8356,0.8508855911919578
44220,2016,A00-B99,1346,10976,0.12263119533527697
44220,2016,C00-D49,1147,10976,0.10450072886297376
44220,2016,D50-D89,615,10976,0.05603134110787172
44220,2016,E00-E89,3767,10976,0.3432033527696793
44220,2016,F01-F99,2856,10976,0.2602040816326531
44220,2016,G00-G99,1950,10976,0.1776603498542274
44220,2016,H00-H59,1473,10976,0.13420189504373178
44220,2016,H60-H95,1272,10976,0.11588921282798834
44220,2016,I00-I99,2679,10976,0.24407798833819241
44220,2016,J00-J99,4643,10976,0.42301384839650147
44220,2016,K00-K95,2362,10976,0.21519679300291544
44220,2016,L00-L99,2270,10976,0.20681486880466474
44220,2016,M00-M99,3725,10976,0.3393768221574344
44220,2016,N00-N99,2376,10976,0.2164723032069971
44220,2016,O00-O9A,378,10976,0.03443877551020408
44220,2016,P00-P96,106,10976,0.009657434402332361
44220,2016,Q00-Q99,295,10976,0.026876822157434404
44220,2016,R00-R99,5981,10976,0.5449161807580175
44220,2016,S00-T88,2101,10976,0.191417638483965
44220,2016,V00-Y99,382,10976,0.03480320699708455
44220,2016,Z00-Z99,7876,10976,0.7175655976676385
44220,2017,A00-B99,1667,12717,0.13108437524573405
44220,2017,C00-D49,1451,12717,0.11409923724148777
44220,2017,D50-D89,814,12717,0.0640088071085948
44220,2017,E00-E89,4460,12717,0.35071164582841863
44220,2017,F01-F99,3475,12717,0.2732562711331289
44220,2017,G00-G99,2408,12717,0.18935283478807896
44220,2017,H00-H59,1509,12717,0.11866006133522057
44220,2017,H60-H95,1535,12717,0.12070456868758354
44220,2017,I00-I99,3151,12717,0.24777856412675944
44220,2017,J00-J99,5599,12717,0.4402767948415507
44220,2017,K00-K95,2902,12717,0.22819847448297553
44220,2017,L00-L99,2717,12717,0.21365101832193129
44220,2017,M00-M99,4431,12717,0.3484312337815523
44220,2017,N00-N99,2933,12717,0.23063615632617757
44220,2017,O00-O9A,473,12717,0.03719430683337265
44220,2017,P00-P96,160,12717,0.0125815837068491
44220,2017,Q00-Q99,354,12717,0.027836753951403632
44220,2017,R00-R99,6986,12717,0.5493433986002988
44220,2017,S00-T88,2433,12717,0.19131870724227412
44220,2017,V00-Y99,435,12717,0.03420618070299599
44220,2017,Z00-Z99,9430,12717,0.7415270897224188
44220,2018,A00-B99,1632,11971,0.13632946286859912
44220,2018,C00-D49,1297,11971,0.10834516748809624
44220,2018,D50-D89,728,11971,0.06081363294628686
44220,2018,E00-E89,4137,11971,0.34558516414668783
44220,2018,F01-F99,3561,11971,0.2974688831342411
44220,2018,G00-G99,2354,11971,0.19664188455433965
44220,2018,H00-H59,1466,11971,0.12246261799348425
44220,2018,H60-H95,1474,11971,0.12313089967421267
44220,2018,I00-I99,3022,11971,0.2524434048951633
44220,2018,J00-J99,5193,11971,0.4337983460028402
44220,2018,K00-K95,2726,11971,0.2277169827082115
44220,2018,L00-L99,2471,11971,0.2064155041349929
44220,2018,M00-M99,4153,11971,0.3469217275081447
44220,2018,N00-N99,2777,11971,0.23197727842285523
44220,2018,O00-O9A,419,11971,0.035001253028151366
44220,2018,P00-P96,134,11971,0.011193718152201153
44220,2018,Q00-Q99,313,11971,0.026146520758499707
44220,2018,R00-R99,6735,11971,0.5626096399632445
44220,2018,S00-T88,2323,11971,0.194052293041517
44220,2018,V00-Y99,405,11971,0.03383176008687662
44220,2018,Z00-Z99,8977,11971,0.7498955809873862
44220,2019,A00-B99,1186,10066,0.11782237234253924
44220,2019,C00-D49,1115,10066,0.11076892509437711
44220,2019,D50-D89,599,10066,0.05950725213590304
44220,2019,E00-E89,3609,10066,0.3585336777270018
44220,2019,F01-F99,3121,10066,0.310053645936817
44220,2019,G00-G99,2063,10066,0.20494734750645738
44220,2019,H00-H59,1326,10066,0.1317305781839857
44220,2019,H60-H95,1375,10066,0.13659845022849196
44220,2019,I00-I99,2550,10066,0.25332803496920325
44220,2019,J00-J99,4273,10066,0.42449831114643355
44220,2019,K00-K95,2322,10066,0.23067752831313332
44220,2019,L00-L99,2145,10066,0.21309358235644746
44220,2019,M00-M99,3587,10066,0.3563481025233459
44220,2019,N00-N99,2324,10066,0.23087621696801114
44220,2019,O00-O9A,362,10066,0.035962646532882975
44220,2019,P00-P96,129,10066,0.012815418239618518
44220,2019,Q00-Q99,284,10066,0.02821378899264852
44220,2019,R00-R99,5746,10066,0.570832505463938
44220,2019,S00-T88,2053,10066,0.20395390423206836
44220,2019,V00-Y99,378,10066,0.037552155771905425
44220,2019,Z00-Z99,7694,10066,0.7643552553149215
44220,2020,A00-B99,1265,10133,0.12483963288266062
44220,2020,C00-D49,1040,10133,0.10263495509720715
44220,2020,D50-D89,645,10133,0.06365340965163328
44220,2020,E00-E89,3577,10133,0.353005033060298
44220,2020,F01-F99,3250,10133,0.3207342346787723
44220,2020,G00-G99,2170,10133,0.2141517813085957
44220,2020,H00-H59,1158,10133,0.11428007500246719
44220,2020,H60-H95,1051,10133,0.10372051712227376
44220,2020,I00-I99,2535,10133,0.2501727030494424
44220,2020,J00-J99,3733,10133,0.3684002763248791
44220,2020,K00-K95,2253,10133,0.22234284022500742
44220,2020,L00-L99,2020,10133,0.19934866278496002
44220,2020,M00-M99,3545,10133,0.34984703444192244
44220,2020,N00-N99,2201,10133,0.21721109247014705
44220,2020,O00-O9A,288,10133,0.02842198756538044
44220,2020,P00-P96,93,10133,0.0091779334846541
44220,2020,Q00-Q99,259,10133,0.025560051317477548
44220,2020,R00-R99,5833,10133,0.5756439356557782
44220,2020,S00-T88,1844,10133,0.1819796703838942
44220,2020,U00-U85,328,10133,0.03236948583834995
44220,2020,V00-Y99,346,10133,0.03414586006118622
44220,2020,Z00-Z99,7875,10133,0.7771637224908714
44220,2021,A00-B99,1387,10377,0.1336609810157078
44220,2021,C00-D49,1138,10377,0.10966560663004722
44220,2021,D50-D89,721,10377,0.06948058205647104
44220,2021,E00-E89,3899,10377,0.37573479811120747
44220,2021,F01-F99,3389,10377,0.3265876457550352
44220,2021,G00-G99,2302,10377,0.22183675436060518
44220,2021,H00-H59,1258,10377,0.12122964247855834
44220,2021,H60-H95,1032,10377,0.09945070829719573
44220,2021,I00-I99,2683,10377,0.258552568179628
44220,2021,J00-J99,3550,10377,0.3421027271851209
44220,2021,K00-K95,2310,10377,0.22260769008383927
44220,2021,L00-L99,2054,10377,0.19793774694034885
44220,2021,M00-M99,3725,10377,0.3589669461308663
44220,2021,N00-N99,2336,10377,0.22511323118435
44220,2021,O00-O9A,331,10377,0.031897465548809865
44220,2021,P00-P96,95,10377,0.009154861713404645
44220,2021,Q00-Q99,267,10377,0.025729979762937265
44220,2021,R00-R99,5907,10377,0.5692396646429604
44220,2021,S00-T88,2038,10377,0.19639587549388068
44220,2021,U00-U85,993,10377,0.0956923966464296
44220,2021,V00-Y99,462,10377,0.04452153801676785
44220,2021,Z00-Z99,8386,10377,0.8081333718801195
44220,2022,A00-B99,1521,9676,0.15719305498139727
44220,2022,C00-D49,1292,9676,0.13352625051674247
44220,2022,D50-D89,757,9676,0.07823480777180652
44220,2022,E00-E89,3958,9676,0.4090533278214138
44220,2022,F01-F99,3461,9676,0.357689127738735
44220,2022,G00-G99,2303,9676,0.23801157503100454
44220,2022,H00-H59,1397,9676,0.14437784208350557
44220,2022,H60-H95,1129,9676,0.1166804464654816
44220,2022,I00-I99,2728,9676,0.2819346837536172
44220,2022,J00-J99,3589,9676,0.3709177346010748
44220,2022,K00-K95,2413,9676,0.24937990905332783
44220,2022,L00-L99,2185,9676,0.22581645307978504
44220,2022,M00-M99,3476,9676,0.35923935510541544
44220,2022,N00-N99,2303,9676,0.23801157503100454
44220,2022,O00-O9A,301,9676,0.031107895824720958
44220,2022,P00-P96,93,9676,0.009611409673418768
44220,2022,Q00-Q99,269,9676,0.027800744109136008
44220,2022,R00-R99,5696,9676,0.5886730053741215
44220,2022,S00-T88,1997,9676,0.20638693675072345
44220,2022,U00-U85,1097,9676,0.11337329474989666
44220,2022,V00-Y99,560,9676,0.05787515502273667
44220,2022,Z00-Z99,7707,9676,0.7965068210004134
45780,2016,A00-B99,16328,111531,0.14639875908940114
45780,2016,C00-D49,13546,111531,0.12145502147385032
45780,2016,D50-D89,6284,111531,0.056343079502559824
45780,2016,E00-E89,35154,111531,0.3151948785539446
45780,2016,F01-F99,29297,111531,0.26268033102904126
45780,2016,G00-G99,19814,111531,0.17765464310371107
45780,2016,H00-H59,22408,111531,0.20091275071504783
45780,2016,H60-H95,13399,111531,0.1201370022684276
45780,2016,I00-I99,26535,111531,0.23791591575436427
45780,2016,J00-J99,41885,111531,0.37554581237503476
45780,2016,K00-K95,21836,111531,0.19578413176605608
45780,2016,L00-L99,24180,111531,0.21680071011646987
45780,2016,M00-M99,40223,111531,0.3606441258484188
45780,2016,N00-N99,23575,111531,0.21137620930503626
45780,2016,O00-O9A,4042,111531,0.036241045090602615
45780,2016,P00-P96,1214,111531,0.010884866091041952
45780,2016,Q00-Q99,3280,111531,0.029408863903309393
45780,2016,R00-R99,57091,111531,0.5118845881414136
45780,2016,S00-T88,22043,111531,0.1976401179941003
45780,2016,V00-Y99,4744,111531,0.04253525925527432
45780,2016,Z00-Z99,83325,111531,0.7471017026656266
45780,2017,A00-B99,18134,113286,0.1600727362604382
45780,2017,C00-D49,14208,113286,0.1254170859594301
45780,2017,D50-D89,6701,113286,0.05915117490245926
45780,2017,E00-E89,36865,113286,0.3254153205162156
45780,2017,F01-F99,30741,113286,0.27135744928764366
45780,2017,G00-G99,21252,113286,0.18759599597478946
45780,2017,H00-H59,23220,113286,0.20496795720565647
45780,2017,H60-H95,13578,113286,0.11985593983369525
45780,2017,I00-I99,27005,113286,0.23837897004042866
45780,2017,J00-J99,43289,113286,0.38212135656656604
45780,2017,K00-K95,22830,113286,0.20152534293734442
45780,2017,L00-L99,25422,113286,0.22440548699751073
45780,2017,M00-M99,40758,113286,0.35977967268682803
45780,2017,N00-N99,24518,113286,0.2164256836678848
45780,2017,O00-O9A,3984,113286,0.03516762883321858
45780,2017,P00-P96,1286,113286,0.011351799869357202
45780,2017,Q00-Q99,3290,113286,0.029041540878837632
45780,2017,R00-R99,59657,113286,0.5266052292428014
45780,2017,S00-T88,22141,113286,0.19544339106332645
45780,2017,V00-Y99,3350,113286,0.029571173843193334
45780,2017,Z00-Z99,86740,113286,0.7656727221368924
45780,2018,A00-B99,18716,108778,0.17205684973064406
45780,2018,C00-D49,13744,108778,0.12634907793855374
45780,2018,D50-D89,6758,108778,0.06212653293864568
45780,2018,E00-E89,36028,108778,0.3312066778208829
45780,2018,F01-F99,31496,108778,0.28954384158561475
45780,2018,G00-G99,21522,108778,0.1978525069407417
45780,2018,H00-H59,22477,108778,0.20663185570611706
45780,2018,H60-H95,13791,108778,0.1267811506003052
45780,2018,I00-I99,25485,108778,0.2342845060582103
45780,2018,J00-J99,41767,108778,0.38396550773134275
45780,2018,K00-K95,21696,108778,0.19945209509275771
45780,2018,L00-L99,24944,108778,0.22931107393039032
45780,2018,M00-M99,38833,108778,0.3569931419956241
45780,2018,N00-N99,23844,108778,0.21919873503833495
45780,2018,O00-O9A,4002,108778,0.03679052749636875
45780,2018,P00-P96,1200,108778,0.011031642427696777
45780,2018,Q00-Q99,3500,108778,0.03217562374744893
45780,2018,R00-R99,59383,108778,0.5459100185699314
45780,2018,S00-T88,21546,108778,0.19807313978929564
45780,2018,V00-Y99,3353,108778,0.030824247550056076
45780,2018,Z00-Z99,85262,108778,0.7838165805585688
45780,2019,A00-B99,15384,95641,0.16085151765456238
45780,2019,C00-D49,12123,95641,0.12675526186468147
45780,2019,D50-D89,5994,95641,0.06267186666806077
45780,2019,E00-E89,31993,95641,0.3345113497349463
45780,2019,F01-F99,29148,95641,0.3047646929664056
45780,2019,G00-G99,19104,95641,0.19974697044154704
45780,2019,H00-H59,20250,95641,0.21172927928398907
45780,2019,H60-H95,12703,95641,0.13281960665405004
45780,2019,I00-I99,22351,95641,0.23369684549513284
45780,2019,J00-J99,37564,95641,0.3927604270135193
45780,2019,K00-K95,19240,95641,0.20116895473698518
45780,2019,L00-L99,22003,95641,0.2300582386215117
45780,2019,M00-M99,34210,95641,0.3576917849039638
45780,2019,N00-N99,20884,95641,0.21835823548478164
45780,2019,O00-O9A,3300,95641,0.03450403069813156
45780,2019,P00-P96,1076,95641,0.011250405160966532
45780,2019,Q00-Q99,3214,95641,0.03360483474660449
45780,2019,R00-R99,52648,95641,0.5504752146046151
45780,2019,S00-T88,18809,95641,0.19666251921247163
45780,2019,V00-Y99,2853,95641,0.02983030290356646
45780,2019,Z00-Z99,75066,95641,0.7848725964805888
45780,2020,A00-B99,14002,90334,0.1550025461066708
45780,2020,C00-D49,11007,90334,0.12184780924126021
45780,2020,D50-D89,5748,90334,0.06363052671197998
45780,2020,E00-E89,29949,90334,0.3315362986251024
45780,2020,F01-F99,27937,90334,0.30926340027010873
45780,2020,G00-G99,17500,90334,0.19372550756082982
45780,2020,H00-H59,14444,90334,0.1598954989262072
45780,2020,H60-H95,9030,90334,0.09996236190138819
45780,2020,I00-I99,20442,90334,0.22629353288905618
45780,2020,J00-J99,28355,90334,0.31389067239356166
45780,2020,K00-K95,16288,90334,0.18030863240861691
45780,2020,L00-L99,19493,90334,0.21578807536475744
45780,2020,M00-M99,30277,90334,0.33516726813824255
45780,2020,N00-N99,18481,90334,0.20458520601323976
45780,2020,O00-O9A,3110,90334,0.034427790200810326
45780,2020,P00-P96,938,90334,0.010383687205260478
45780,2020,Q00-Q99,2923,90334,0.032357694777160315
45780,2020,R00-R99,46861,90334,0.5187526291318884
45780,2020,S00-T88,15625,90334,0.17296920317931233
45780,2020,U00-U85,3569,90334,0.03950893351340581
45780,2020,V00-Y99,2032,90334,0.02249429893506321
45780,2020,Z00-Z99,74039,90334,0.8196138773883588
45780,2022,A00-B99,7973,51302,0.15541304432575728
45780,2022,C00-D49,6585,51302,0.1283575689056957
45780,2022,D50-D89,3808,51302,0.07422712564812288
45780,2022,E00-E89,18178,51302,0.3543331643990488
45780,2022,F01-F99,17049,51302,0.33232622509843673
45780,2022,G00-G99,11131,51302,0.2169700986316323
45780,2022,H00-H59,6710,51302,0.1307941210868972
45780,2022,H60-H95,6421,51302,0.1251608124439593
45780,2022,I00-I99,11909,51302,0.23213519940743052
45780,2022,J00-J99,17872,51302,0.34836848465946746
45780,2022,K00-K95,10252,51302,0.19983626369342325
45780,2022,L00-L99,11417,51302,0.22254493002222137
45780,2022,M00-M99,17242,51302,0.33608826166621186
45780,2022,N00-N99,11048,51302,0.2153522279833145
45780,2022,O00-O9A,1925,51302,0.037522903590503295
45780,2022,P00-P96,579,51302,0.011286109703325406
45780,2022,Q00-Q99,1650,51302,0.03216248879185997
45780,2022,R00-R99,28137,51302,0.5484581497797357
45780,2022,S00-T88,9506,51302,0.18529492027601263
45780,2022,U00-U85,3884,51302,0.0757085493742934
45780,2022,V00-Y99,1450,51302,0.028264005301937546
45780,2022,Z00-Z99,43017,51302,0.8385053214299637
48260,2016,A00-B99,794,6948,0.11427748992515832
48260,2016,C00-D49,886,6948,0.12751871042026483
48260,2016,D50-D89,446,6948,0.06419113413932066
48260,2016,E00-E89,2463,6948,0.3544905008635579
48260,2016,F01-F99,1618,6948,0.2328727691421992
48260,2016,G00-G99,1203,6948,0.17314335060449051
48260,2016,H00-H59,744,6948,0.1070811744386874
48260,2016,H60-H95,783,6948,0.11269430051813471
48260,2016,I00-I99,2031,6948,0.29231433506044907
48260,2016,J00-J99,2660,6948,0.3828439838802533
48260,2016,K00-K95,1657,6948,0.2384858952216465
48260,2016,L00-L99,1458,6948,0.20984455958549222
48260,2016,M00-M99,2718,6948,0.3911917098445596
48260,2016,N00-N99,1448,6948,0.20840529648819806
48260,2016,O00-O9A,159,6948,0.022884283246977548
48260,2016,P00-P96,47,6948,0.006764536557282671
48260,2016,Q00-Q99,146,6948,0.021013241220495107
48260,2016,R00-R99,3901,6948,0.5614565342544617
48260,2016,S00-T88,1580,6948,0.2274035693724813
48260,2016,V00-Y99,453,6948,0.0651986183074266
48260,2016,Z00-Z99,4574,6948,0.6583189407023604
48260,2017,A00-B99,807,6918,0.11665221162185603
48260,2017,C00-D49,905,6918,0.13081815553628215
